collision_index,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,casualty_type
2021522101194,1,1,1,1,55,8,3,1
2022052200178,2,1,1,1,45,7,3,1
2023010426350,2,1,1,2,56,9,3,1
2024411406310,2,1,1,1,43,7,3,1
2024552400761,2,1,1,1,52,8,3,3
2022111190086,1,1,1,1,55,8,2,5
2020010231363,1,1,1,1,49,8,3,9
2021141019677,1,3,1,1,40,7,3,9
2022302200277,1,1,1,2,43,7,3,9
2023070509225,2,1,1,1,60,9,3,9
2023311369971,2,3,1,2,70,10,3,9
2024010547847,1,2,2,1,26,6,3,9
2020340N04672,1,1,3,1,71,10,3,0
2022010368127,1,1,3,2,62,9,2,0
2023221273312,1,1,3,2,67,10,3,0
2024461459194,1,1,3,2,2,1,3,0
202131C079621,2,1,1,1,35,6,3,1
2021522102348,2,1,1,1,40,7,3,1
2022411270845,2,1,1,1,26,6,2,3
2023411306292,1,1,1,2,27,6,2,3
2020137450394,2,1,1,1,40,7,3,9
2020410932622,1,1,1,1,21,5,3,9
2020430186542,1,1,1,2,60,9,3,9
2020440235749,1,1,1,1,83,11,3,9
2020460966450,1,2,2,2,24,5,3,9
2021041089192,1,1,1,1,20,4,3,9
202106F080158,1,1,1,1,50,8,3,9
2021170M10881,2,2,1,1,67,10,3,9
2022052202352,2,1,1,1,32,6,3,9
2022070703378,2,1,1,1,43,7,3,9
2022131189002,2,2,2,2,37,7,3,9
2022311201178,1,2,2,1,4,1,3,9
2022371210474,1,1,1,1,85,11,3,9
2022421148750,2,1,1,1,25,5,3,9
2022461248293,1,1,1,2,48,8,3,9
2022501165460,2,4,2,2,8,2,3,9
2023501322414,1,3,2,1,23,5,2,9
202360A143829,1,2,2,2,10,2,3,9
2023991322566,2,2,1,1,36,7,2,9
2024010550602,1,1,1,1,51,8,3,9
2024141520869,2,1,1,2,37,7,3,9
2024332400667,1,1,1,1,48,8,2,9
2023201287288,2,1,1,1,23,5,3,97
2021061099611,1,1,3,2,16,4,2,0
2022010417097,1,1,3,1,47,8,2,0
2024361430821,1,1,3,1,11,3,3,0
2024320110077,2,1,1,1,14,3,3,1
2022010383692,1,1,1,1,37,7,3,3
2022522200556,1,1,1,1,53,8,3,4
2020010261259,4,3,2,2,38,7,3,9
2020440332979,1,3,2,2,57,9,3,9
2021122100874,2,1,1,1,67,10,3,9
2022471252207,3,1,1,1,54,8,2,9
2022531174296,1,1,1,1,95,11,3,9
202260B064343,2,2,1,2,51,8,2,9
2023061270898,2,1,1,2,44,7,3,9
2023131319574,2,2,1,1,27,6,3,9
2023520300934,2,4,2,1,12,3,3,9
202363C015623,1,1,2,2,11,3,3,9
2024122400388,1,5,2,2,87,11,3,9
2024141511683,1,1,1,1,55,8,3,9
2023461371873,2,1,1,1,61,9,3,19
2020302001462,1,1,1,2,48,8,3,22
2024332401156,1,1,1,2,37,7,3,9
202006K168474,3,2,1,1,32,6,3,9
2020340K02212,3,1,1,2,35,6,3,9
2020400987026,2,2,2,2,31,6,3,9
2020460932426,1,1,1,1,77,11,2,9
2021421023242,2,1,1,1,47,8,3,9
2021451118474,2,2,1,2,75,10,3,9
2021991126394,1,1,2,2,69,10,3,9
2022031144245,1,3,2,2,17,4,3,9
2022041221155,1,1,1,2,67,10,2,9
2022302202015,1,1,1,1,54,8,3,9
2022351235427,1,1,1,1,20,4,3,9
2022991135972,1,1,1,1,46,8,3,9
2023411379433,2,1,1,1,29,6,3,9
202354A216323,2,1,1,1,59,9,3,9
2023991307511,2,2,1,1,68,10,3,9
2020010259471,2,2,1,1,44,7,2,1
2020332000192,1,1,3,2,53,8,3,0
2022131237782,1,1,3,2,23,5,3,0
2022302201931,1,1,3,1,12,3,3,0
2020200992205,2,1,1,1,74,10,3,1
2022070668747,2,1,1,1,57,9,3,1
2023411348430,2,1,1,2,28,6,3,1
2024451459621,1,1,1,1,55,8,2,1
2023010423992,1,1,1,2,37,7,3,3
2023010434864,1,1,1,1,23,5,3,3
2023440196179,1,1,1,1,53,8,2,3
2024421510525,1,1,1,1,30,6,1,5
2024201461468,1,1,1,1,40,7,3,8
2020010282808,2,3,2,2,6,2,3,9
2020141010282,2,1,1,1,20,4,3,9
2020302000545,2,2,1,1,56,9,3,9
2021010343900,1,1,2,2,20,4,3,9
2021421082308,2,2,2,2,23,5,3,9
2021461065918,1,2,2,1,18,4,2,9
2021522105803,1,1,1,2,36,7,3,9
2022061207778,1,1,2,2,62,9,3,9
202254C406722,1,1,1,2,40,7,3,9
202260B026176,1,1,1,1,29,6,3,9
2023010458317,1,1,1,2,46,8,3,9
2023010479365,2,3,1,1,31,6,3,9
2023131258881,1,3,1,1,16,4,2,9
2023141306747,2,1,1,1,58,9,3,9
2023332300363,2,1,2,2,82,11,2,9
2023351287532,2,1,2,1,49,8,3,9
2024052402578,2,1,2,1,71,10,3,9
2024141467044,1,1,1,2,24,5,2,9
2024440249388,1,1,1,1,74,10,2,9
2024522401660,1,1,1,2,19,4,3,9
2024991406144,2,4,2,1,14,3,3,9
2020010262987,1,4,2,2,48,8,3,11
2021010344708,1,1,1,1,30,6,3,21
2022061166800,2,2,1,1,13,3,3,-1
2024010497258,2,1,1,1,16,4,3,-1
2022010384363,1,1,2,1,78,11,3,11
2024010537285,1,1,1,2,39,7,3,9
2024451400527,1,1,1,1,56,9,2,9
2020010276565,2,1,1,1,33,6,3,9
202006G177403,2,2,1,2,55,8,3,9
2020070502788,1,1,1,2,47,8,3,9
2021010299609,2,1,1,1,66,10,3,9
2021122101244,1,1,1,1,54,8,3,9
202134NNC1931,2,1,1,1,22,5,3,9
202134WNC2661,2,1,1,2,32,6,3,9
2021351083134,2,2,1,2,31,6,3,9
2021440118831,2,1,1,2,45,7,2,9
2021440491345,1,1,1,1,18,4,3,9
2021461037505,2,1,1,2,26,6,3,9
2021471083747,2,1,1,1,25,5,3,9
2021552100559,2,1,1,2,59,9,3,9
2022201187801,1,1,2,2,38,7,3,9
2022440148750,1,1,1,2,30,6,3,9
2023361299978,1,1,1,1,45,7,3,9
2021991116018,1,1,3,1,16,4,3,0
2022052200003,1,2,3,2,55,8,3,0
2022430456365,1,1,3,1,31,6,2,0
2023031339109,1,1,3,1,7,2,3,0
2024201514053,1,2,3,1,29,6,3,0
2024522402190,1,1,3,2,22,5,3,0
2020010234559,2,1,1,1,37,7,3,1
2020010278521,1,1,1,1,42,7,2,1
2022061127816,1,1,1,1,58,9,2,1
2022010364728,2,1,1,1,22,5,3,3
2023010452167,1,1,1,1,21,5,3,3
2020010228794,2,2,1,1,36,7,3,9
20201378A0335,2,1,1,2,50,8,3,9
2021201107325,2,1,1,2,29,6,3,9
2022302201816,1,1,2,1,35,6,3,9
2023302301835,1,1,1,2,33,6,3,9
2023371316236,2,1,1,1,28,6,3,9
2023401262542,1,1,1,2,78,11,3,9
2023501367015,1,2,2,1,13,3,3,9
2024041499885,2,1,1,2,62,9,3,9
2024302400414,1,1,1,2,84,11,2,9
2024430030607,2,2,2,2,19,4,3,9
2024010506931,1,2,2,1,6,2,3,11
2023531310763,1,1,2,2,29,6,3,19
2024010551214,2,2,1,1,47,8,3,9
2020200938347,1,1,1,1,28,6,3,9
2020320473355,1,1,2,2,38,7,3,9
2020370915676,1,1,1,2,29,6,3,9
2020410932233,1,1,1,2,20,4,3,9
2021141016862,2,1,2,2,48,8,3,9
2022122200542,3,2,1,1,46,8,3,9
2022351184655,2,2,1,2,20,4,3,9
2023041355039,2,2,1,1,32,6,3,9
2023622300639,1,1,1,2,63,9,3,9
2020122000314,1,1,3,2,69,10,3,0
2020200947728,1,1,3,1,49,8,3,0
2020200963040,1,1,3,1,44,7,2,0
2020320139252,1,1,3,1,55,8,3,0
2024311478021,1,1,3,1,12,3,3,0
2024440024224,1,1,3,2,33,6,3,0
2022361184864,2,1,1,2,45,7,3,1
2023461344150,2,1,1,1,28,6,3,1
2024320355576,2,1,1,1,13,3,3,1
2024501424005,1,1,1,2,47,8,3,1
2022010414170,1,1,1,1,26,6,3,3
2022430356828,2,1,1,1,18,4,2,3
2020170M11900,1,1,1,1,24,5,3,9
2021010330295,1,1,1,2,26,6,3,9
2022041145821,1,1,1,2,45,7,3,9
2022302201883,1,2,2,1,33,6,3,9
2022471140742,2,1,1,1,55,8,3,9
2022522300347,1,1,1,1,35,6,3,9
2022991237641,1,1,1,2,41,7,3,9
2023131364236,2,1,1,1,43,7,3,9
2023411304221,2,3,2,2,66,10,3,9
2023421295742,2,2,2,1,4,1,3,9
2023461306014,2,1,1,1,25,5,3,9
2024201545148,2,1,1,1,26,6,3,9
2024221512646,1,1,1,1,25,5,3,9
2024401422308,2,3,2,2,8,2,2,9
2024461488571,2,2,1,1,32,6,3,9
202460Q023006,1,2,2,1,19,4,3,19
2021010322520,1,1,3,1,31,6,3,0
2022461134032,1,1,3,1,39,7,3,0
2023010427806,1,1,3,1,21,5,3,0
2024440525218,1,1,3,1,93,11,2,0
2020010243638,2,1,1,1,34,6,2,1
2021010306288,2,1,1,1,31,6,2,1
2021361019465,2,1,1,1,37,7,2,1
2022481289735,2,1,1,2,40,7,3,1
2023461366065,2,1,1,1,34,6,3,1
2024552401260,2,1,1,1,24,5,3,3
2020010271006,1,1,2,2,7,2,3,9
202060Y013225,2,3,1,1,62,9,3,9
2020991011239,1,1,1,1,63,9,3,9
2021041092054,2,5,2,1,1,1,3,9
2021131060798,2,2,1,2,73,10,3,9
2021201066071,2,2,1,2,20,4,3,9
2021201081014,2,1,1,1,21,5,3,9
2021201137458,2,2,1,1,39,7,3,9
202163BF00821,1,1,1,2,50,8,1,9
2023201339750,1,1,1,1,21,5,3,9
2023320356586,1,2,2,2,25,5,3,9
2023361318714,2,1,1,2,58,9,3,9
2023622300484,2,2,1,1,45,7,3,9
2024141436085,2,2,1,2,62,9,2,9
2024320309134,1,1,1,1,87,11,3,9
202260B028999,1,1,3,1,12,3,3,0
202054C318620,2,1,1,1,38,7,3,1
2022131184040,1,1,1,-1,20,4,2,1
2023552300837,2,1,1,1,33,6,3,1
2024471425810,1,1,1,1,19,4,3,3
2024461500323,2,1,1,1,47,8,2,5
2020052001319,1,1,1,1,22,5,3,9
2020170M10170,2,1,2,2,9,2,2,9
2020201004935,2,1,2,1,46,8,3,9
2020320309845,1,1,2,2,62,9,3,9
2020410989534,2,1,1,2,28,6,3,9
2020461020908,1,1,1,2,26,6,2,9
2020470977506,1,1,1,1,48,8,2,9
2021010346697,2,2,2,2,22,5,3,9
2021052101802,1,1,1,2,41,7,3,9
2021421113265,2,2,1,2,26,6,2,9
2022201245644,2,1,1,1,38,7,3,9
2023201328539,1,1,1,2,31,6,3,9
2023311352892,2,1,2,1,53,8,3,9
2024320049472,1,1,1,1,47,8,3,9
2024520403301,2,1,1,1,19,4,3,9
2024131477195,1,3,2,1,51,8,3,19
2021430059018,1,1,1,1,42,7,2,1
2024440427644,1,1,1,1,21,5,3,1
2024430403228,1,1,1,1,26,6,2,5
202031D123420,1,1,1,2,18,4,3,9
2020501003389,2,1,1,1,64,9,3,9
2021451030523,2,1,1,1,30,6,3,9
2022991257821,3,2,1,1,72,10,3,9
2023201367745,1,1,1,1,46,8,3,9
2023221377184,2,3,1,1,35,6,3,9
2023302301153,1,1,1,1,19,4,3,9
2023440163355,2,1,1,2,51,8,3,9
2023545132723,1,2,2,1,20,4,3,9
2024052402753,2,1,1,1,47,8,3,9
2024201415930,1,2,2,2,25,5,3,9
2024211514562,1,2,2,2,4,1,3,9
2024461507761,2,1,1,1,44,7,3,9
202460Q096645,2,2,2,1,12,3,3,9
2020010269572,1,1,2,2,3,1,3,11
2021501053251,2,1,1,1,24,5,3,17
2022010376026,2,1,1,1,22,5,2,-1
2021010309509,1,1,1,1,33,6,3,97
2023041387360,1,1,1,1,57,9,3,98
202006P174858,1,1,3,2,8,2,3,0
2020460928764,1,1,3,1,63,9,3,0
2021451065040,1,1,3,2,30,6,2,0
2021991081881,1,2,3,1,36,7,2,0
2024320546164,1,1,3,1,37,7,3,0
2021522100440,1,1,1,1,36,7,3,1
2022010394762,2,1,1,1,45,7,2,1
2022010416827,1,1,1,1,48,8,3,1
2023610041023,1,1,1,1,47,8,3,1
2021501132344,2,1,1,1,53,8,3,3
2020530992808,2,1,1,1,27,6,2,5
2023211344298,1,1,1,1,29,6,2,5
2023991347472,1,1,1,1,43,7,3,5
2020137A10957,1,1,2,1,26,6,3,8
2023332300109,1,1,1,1,30,6,3,8
2020100946747,1,1,1,1,67,10,3,9
2020137141600,1,1,1,2,33,6,2,9
2020201008269,1,2,2,2,28,6,3,9
2021101042647,2,2,2,2,6,2,3,9
2021461058564,3,3,1,1,32,6,3,9
2022440072499,1,2,2,2,16,4,3,9
2022471143539,1,1,1,1,44,7,2,9
202263A101222,1,3,1,2,20,4,3,9
2023010456899,1,2,2,1,37,7,3,9
2023221397540,2,1,1,1,78,11,2,9
2023451287651,1,1,1,2,17,4,3,9
2024461429649,2,1,1,2,45,7,3,9
2020010256488,1,1,3,2,67,10,3,0
2021421052656,1,1,3,2,25,5,2,0
2023010481562,1,1,3,1,43,7,3,0
2020200983360,2,1,1,2,39,7,3,1
2022131184786,2,1,1,1,18,4,3,1
2023311312762,2,1,1,1,33,6,3,1
2020440466360,1,1,1,1,61,9,2,3
2021010333283,1,1,1,1,41,7,3,3
2020410985738,2,1,1,1,53,8,3,4
2020440081165,1,1,1,1,33,6,3,4
2020440481052,1,1,1,1,62,9,3,5
2020500926506,2,1,1,1,60,9,3,5
2022122200688,1,1,1,1,57,9,2,8
2020010276721,2,2,1,2,56,9,3,9
2020122000972,2,2,1,2,28,6,3,9
2021141086753,1,1,1,2,39,7,3,9
2022010386354,2,3,1,2,45,7,3,9
2022141214681,3,4,2,1,6,2,3,9
2022461135584,2,1,1,2,20,4,2,9
2023421266138,1,1,1,1,22,5,3,9
2023461286690,1,1,2,2,15,3,3,9
2024041502314,1,2,2,1,18,4,2,9
2024111404652,2,3,1,1,55,8,3,9
2021421119217,2,1,1,2,30,6,3,19
2023440367757,1,1,1,1,43,7,3,19
2020430319659,1,1,3,2,69,10,3,0
2021131042996,1,1,3,1,37,7,3,0
2021451048632,1,1,3,2,60,9,3,0
2022520202774,1,1,3,1,16,4,3,0
2021052100096,2,1,1,1,39,7,3,1
2024421521095,2,1,1,1,9,2,3,1
2021361084826,1,1,1,1,17,4,3,3
2022010353097,1,2,1,1,43,7,3,3
2023010465466,2,1,1,1,32,6,3,3
202131D153221,2,1,1,1,35,6,3,5
2023010464075,2,1,1,1,38,7,3,5
2020230999233,2,2,2,1,32,6,3,9
2021010317401,1,1,2,1,7,2,3,9
2021501096573,1,1,1,2,31,6,3,9
2022131234901,1,1,1,1,65,9,3,9
2022332200299,1,1,2,2,58,9,3,9
2022430537885,1,1,1,2,38,7,3,9
2023471307082,2,2,1,1,44,7,3,9
2023622301056,2,2,1,1,62,9,3,9
2024201520831,1,1,1,2,26,6,3,9
2024401444092,2,1,1,2,38,7,3,9
2024501477453,1,1,1,1,64,9,3,9
2020360941639,1,1,3,1,64,9,3,0
202031C092120,2,1,1,1,36,7,3,3
2024451469518,4,1,1,1,62,9,2,5
2020320129090,1,1,1,2,19,4,3,9
2021201062836,2,1,1,1,60,9,3,9
2021401071094,1,1,1,1,45,7,3,9
2021461082803,3,2,1,1,30,6,3,9
2021471080831,1,1,2,2,18,4,2,9
2022520203915,2,1,1,2,63,9,3,9
2022991202580,1,2,1,2,67,10,3,9
2023131283142,2,2,1,1,42,7,2,9
2023320257385,1,1,1,1,17,4,3,9
2023421357819,1,1,1,1,47,8,2,9
2024061442927,1,2,2,2,16,4,2,9
2024201480740,3,1,1,1,24,5,3,9
2024361495094,1,1,1,1,40,7,2,9
2023311332123,1,1,2,2,70,10,3,11
2020410991092,1,2,3,1,21,5,3,0
2022101134451,2,1,1,1,32,6,3,1
2023371327450,2,1,1,1,69,10,3,1
2024201431382,2,1,1,1,47,8,2,1
2021302101123,2,1,1,1,22,5,3,3
2020040982211,2,2,2,1,9,2,3,9
2020302001376,1,1,1,2,32,6,3,9
2021201059674,2,1,1,1,42,7,3,9
2022010410110,2,1,1,1,34,6,3,9
2022010410892,1,1,1,1,55,8,3,9
2022041149937,2,1,2,2,36,7,3,9
2022451146851,2,1,1,1,31,6,3,9
2023031377632,1,1,1,2,41,7,3,9
2023320660827,3,1,1,2,61,9,3,9
2023401367215,1,1,1,2,56,9,3,9
2024211520517,2,1,1,2,24,5,3,9
2021501017203,1,1,1,1,41,7,3,19
2024131401447,1,1,1,1,20,4,3,19
2021501050741,1,1,1,1,28,6,2,20
2022430523527,2,1,1,1,12,3,2,1
2022440482613,2,1,1,1,54,8,2,1
2023371281764,2,1,1,1,34,6,3,1
2023440137615,2,1,1,1,16,4,3,1
2024010534723,2,1,1,1,52,8,3,1
2024461453101,1,1,1,2,30,6,3,1
2020552000936,2,1,1,1,28,6,3,3
2020440407249,1,1,1,1,56,9,3,4
2020010285895,1,1,1,2,70,10,3,9
2020040993996,2,1,1,2,81,11,3,9
202006G173542,2,2,1,1,26,6,3,9
2020460929455,1,1,1,2,66,10,3,9
2021061104457,1,1,2,2,21,5,3,9
202106X079371,1,1,1,1,36,7,3,9
2024010494794,2,1,1,2,37,7,3,9
2024010507045,1,1,1,2,50,8,2,9
2024010533683,2,1,1,1,29,6,3,9
2024421430598,1,3,2,2,13,3,2,9
2024522402790,1,1,2,1,37,7,1,9
2024421488889,1,3,2,2,20,4,2,11
2024221515202,1,1,1,1,40,7,3,21
2020460985641,1,1,3,1,2,1,2,0
2023201448514,1,1,3,2,12,3,2,0
2024010509887,2,4,3,2,32,6,3,0
2020522004220,1,1,1,1,43,7,2,1
2023161335589,2,1,1,1,47,8,3,1
2023170S11533,2,1,1,1,44,7,2,1
2024440407813,1,1,1,1,30,6,3,3
2020010241395,1,1,1,1,47,8,3,4
2021320584756,1,1,1,2,20,4,3,9
2021351014297,1,1,1,2,42,7,2,9
2021451050713,1,2,2,1,18,4,3,9
2021991074953,1,2,2,1,23,5,3,9
2021991109750,2,1,1,1,44,7,3,9
2022010356877,1,2,2,2,20,4,3,9
2022221206776,3,1,1,1,75,10,3,9
2022351208446,2,2,1,2,57,9,3,9
2023070685270,1,1,1,2,55,8,3,9
2023201286883,2,1,1,2,24,5,3,9
2023991390161,2,1,2,1,28,6,2,9
2024010520286,1,1,2,1,23,5,3,9
2024461410896,2,2,2,2,39,7,2,9
2024471476802,2,2,1,2,47,8,2,9
2024471500754,2,2,1,2,59,9,2,9
2024520000576,1,3,2,2,17,4,3,9
2021201088674,1,1,1,1,13,3,3,90
2022201265771,1,1,3,2,28,6,3,0
2023201387501,1,1,3,1,44,7,3,0
2023440127788,1,1,3,2,33,6,2,0
2024010510438,1,1,3,1,11,3,2,0
2024041516613,1,1,3,2,27,6,3,0
2022010397323,1,1,1,1,42,7,3,1
2020470974840,1,1,1,1,19,4,2,3
2021101039974,1,1,1,1,57,9,2,3
2023010462308,1,1,1,2,35,6,3,3
2024010525521,2,1,1,1,48,8,2,3
2024010545490,1,1,1,1,21,5,3,3
2024440215271,1,1,1,1,17,4,3,3
2024061462685,1,3,2,2,78,11,3,8
2020420938847,2,1,1,2,29,6,3,9
2020440350187,2,2,1,1,50,8,3,9
2021010302234,2,2,1,1,22,5,3,9
2021010346355,3,4,2,1,39,7,3,9
2021122101519,2,2,1,2,46,8,3,9
2021141051675,1,3,2,2,17,4,3,9
2021332100701,1,1,1,2,48,8,2,9
2021552100427,2,1,1,2,72,10,3,9
2022041137949,2,1,1,1,61,9,3,9
2024052401369,2,2,2,2,30,6,3,9
2024440195395,1,2,2,1,5,1,3,9
2024501409602,2,1,1,2,32,6,3,9
2022461194086,1,1,1,1,35,6,3,19
2022471247503,2,1,2,1,23,5,3,19
2024052402056,2,2,2,2,63,9,3,9
2024461487918,2,1,1,2,27,6,2,9
2024471402872,1,1,1,2,46,8,3,9
2024501495751,1,1,1,2,42,7,3,9
2020010231623,1,1,2,2,6,2,3,9
2020990921336,2,1,1,1,40,7,3,9
2021010350459,1,1,1,2,66,10,3,9
2021461127036,1,1,1,2,21,5,3,9
2022622200692,2,1,1,2,55,8,3,9
2023010457403,1,1,1,2,20,4,3,9
2023041434197,2,1,1,1,34,6,3,9
2023131314174,2,1,1,2,52,8,3,9
2023461308314,1,2,2,1,0,1,3,9
2023543714223,1,1,1,1,53,8,2,9
2020450947799,2,1,1,1,35,6,2,1
2021052101722,1,1,1,1,17,4,3,1
2021351046372,2,1,1,1,21,5,3,1
2021010328405,1,2,3,2,68,10,3,0
2022131191736,1,1,3,1,33,6,3,0
2022451206488,1,1,3,2,38,7,3,0
2023131309510,1,3,3,2,10,2,3,0
2023440022154,1,1,3,1,12,3,3,0
2023471360079,1,1,3,2,11,3,3,0
2020522100731,2,1,1,1,12,3,3,1
2023010479895,1,1,1,2,37,7,2,1
2023430464795,2,1,1,2,30,6,3,1
2024221507966,2,1,1,2,15,3,3,1
2021991058322,2,1,1,1,28,6,3,3
2022010393641,1,1,1,1,29,6,3,3
2022361154130,2,1,1,1,17,4,3,3
2023010441044,1,1,1,1,22,5,3,3
2020161003882,2,1,1,1,42,7,3,5
2020302001351,1,1,2,1,6,2,3,9
2020430376780,2,2,1,1,18,4,3,9
2021010337719,1,1,1,1,30,6,3,9
2021031106224,1,1,1,1,52,8,1,9
2021201031757,1,1,1,1,24,5,3,9
2021440384826,2,2,1,2,57,9,3,9
2022010365987,1,1,2,2,19,4,3,9
2022451210592,1,3,2,1,21,5,3,9
2023340WN6822,2,2,1,2,47,8,3,9
2024041449101,2,1,2,1,2,1,2,9
2024361405021,2,1,1,2,29,6,3,9
2022101165423,2,2,1,1,29,6,3,19
2022010400739,2,2,1,1,25,5,2,23
2021101031626,1,1,3,2,40,7,3,0
2021131118977,1,1,3,1,63,9,3,0
2022451154327,1,1,3,1,34,6,3,0
2024010491579,1,2,3,1,40,7,3,0
2024071016346,1,1,3,2,41,7,3,0
2024101456044,1,1,3,2,64,9,3,0
2021440219849,1,1,1,1,30,6,3,1
2023411268127,2,1,1,1,25,5,3,3
2020302000917,1,1,1,1,67,10,3,9
2020450921312,2,4,2,1,87,11,3,9
2021041048554,2,3,2,2,12,3,3,9
2021411026461,2,5,2,2,29,6,2,9
2021421032099,2,2,1,1,34,6,3,9
2022411234759,2,3,1,2,60,9,3,9
2022471131223,3,3,1,1,33,6,3,9
2023041363673,2,1,1,2,48,8,3,9
2023052302442,1,1,1,1,54,8,3,9
2023451263573,1,1,1,1,79,11,3,9
202417H105724,2,2,1,1,71,10,2,9
2024610028924,1,2,2,1,24,5,3,9
2024622400649,1,3,2,1,83,11,2,9
2023520300610,2,39,2,1,35,6,3,11
2021061028972,1,1,1,1,50,8,3,19
2023061317421,1,1,2,2,42,7,2,20
2024161401410,1,1,1,1,86,11,3,9
202454B205424,1,1,1,2,36,7,3,9
2020140979276,2,5,1,1,36,7,3,9
2020552000832,3,1,1,2,54,8,3,9
2021161079609,2,2,1,2,50,8,3,9
2021411097810,1,1,1,2,21,5,3,9
2022052200785,2,1,1,2,40,7,3,9
2022070862254,2,1,1,2,23,5,3,9
2022111255242,2,2,1,2,39,7,3,9
2022302200217,1,1,1,1,24,5,3,9
2022371237449,2,1,1,2,29,6,3,9
2023471258840,1,1,1,1,28,6,3,9
2021010301694,1,1,1,2,33,6,3,1
2021010334597,1,1,1,1,37,7,3,1
2024041400801,2,1,1,1,21,5,3,1
2020010245572,2,2,1,1,31,6,3,9
2020541920720,2,1,1,2,30,6,3,9
2020552000822,2,1,1,2,76,11,3,9
2022461149058,2,1,1,2,60,9,3,9
2023131373646,1,1,1,1,33,6,3,9
2020990970463,1,1,1,1,14,3,2,1
2021471043256,2,1,1,2,54,8,3,1
2022010359897,1,1,1,1,37,7,3,1
2021610053021,1,1,3,1,9,2,3,0
2022201164115,1,1,3,2,28,6,3,0
2024471398694,1,1,3,1,51,8,2,0
2020010261034,2,1,1,1,40,7,3,1
2021411047561,1,1,1,1,33,6,3,1
2023010433470,1,1,1,1,32,6,3,1
2024010537225,1,1,1,1,25,5,3,1
202006J171786,2,1,1,1,60,9,3,5
2020010242747,2,1,2,1,2,1,3,9
2020411017617,1,1,1,2,22,5,3,9
2021131036016,1,1,1,2,50,8,3,9
2022332200266,1,1,1,1,56,9,3,9
2022440490477,1,1,1,2,54,8,2,9
2023141285436,1,1,1,1,30,6,3,9
2024211533062,2,1,1,1,64,9,3,9
2024361485509,1,2,2,1,13,3,3,9
2024401422845,1,1,1,2,34,6,3,9
2024421526800,1,1,1,2,59,9,3,9
2024461461526,1,1,1,1,81,11,3,9
2024221484123,2,2,2,2,34,6,3,19
2024371477762,1,1,1,1,52,8,3,19
2022010364514,1,1,1,1,27,6,3,3
2021221082649,1,1,3,1,38,7,3,0
2024440126250,1,1,3,2,37,7,2,0
2024501517536,1,1,3,2,83,11,3,0
2021010345351,1,1,1,1,31,6,3,8
2020991003172,1,2,3,1,12,3,2,0
2021061062731,1,1,3,2,11,3,3,0
2023010473319,1,1,3,2,30,6,3,0
2024440283431,1,1,3,2,23,5,3,0
2020010259819,1,1,1,1,34,6,3,1
202254C075622,2,1,1,1,22,5,3,1
2023010429538,2,1,1,1,58,9,2,1
2023440247332,2,1,1,1,63,9,2,1
2020010277393,1,1,1,1,29,6,3,3
2023401301634,2,2,1,1,17,4,3,3
2020040935199,2,2,2,2,74,10,3,9
2020450997759,1,1,1,2,49,8,3,9
2020500996459,2,1,1,1,40,7,3,9
2021010318922,1,1,1,2,30,6,3,9
2021010331870,1,1,1,1,34,6,3,9
2021501068688,1,2,2,1,20,4,2,9
2022311225034,2,2,2,2,49,8,3,9
2022461168374,1,1,1,1,21,5,3,9
2023031378839,2,1,2,2,19,4,3,9
2024161424554,1,1,1,1,22,5,3,9
2024161528343,1,1,1,1,52,8,2,19
2024411419847,2,1,1,1,35,6,3,19
2020100941787,1,1,3,1,15,3,2,0
2021010318747,1,1,3,1,42,7,3,0
2021010322372,1,1,3,1,10,2,3,0
2022471140234,1,1,3,2,60,9,2,0
2021991081956,2,1,1,1,42,7,3,1
2020010273136,2,1,1,1,22,5,3,3
2020470994404,1,1,1,1,28,6,3,3
2020450957189,1,1,1,1,24,5,1,4
2022131186617,2,1,1,1,40,7,3,4
2020430071211,2,1,1,2,38,7,3,5
2021461035488,1,1,1,1,64,9,3,5
2024010529334,1,1,1,1,48,8,3,5
2020140925870,2,1,1,2,48,8,3,9
2020200948999,1,1,1,2,40,7,3,9
2020200979993,1,1,1,1,43,7,3,9
2020500991688,2,1,1,2,53,8,3,9
2021430363650,2,1,1,1,38,7,3,9
2022440347175,7,5,1,2,24,5,3,9
2022471257580,1,1,1,2,40,7,3,9
2023320195338,1,2,2,1,19,4,3,9
2023401371601,1,1,1,2,55,8,3,9
2024131460066,2,2,1,2,34,6,3,9
2024161474348,1,10,2,2,75,10,3,11
2021231124504,2,2,2,1,29,6,3,19
202154C443721,2,1,2,1,85,11,3,11
2024520001407,1,1,1,1,33,6,2,9
2020010276280,1,1,1,1,60,9,3,9
2020160915332,1,1,1,2,45,7,3,9
2020460942001,1,1,1,1,31,6,3,9
2020470948837,1,1,1,2,42,7,3,9
2021061106225,4,1,1,1,38,7,3,9
2021101110649,1,1,1,1,32,6,3,9
2021122100856,2,1,1,2,83,11,3,9
2021302101364,2,4,1,1,20,4,3,9
2021461088213,2,1,1,1,51,8,3,9
2021520103662,2,3,2,2,67,10,2,9
2021991047678,1,1,1,1,28,6,2,9
2022545645722,1,5,2,2,19,4,2,9
2022991246617,1,2,1,1,23,5,1,9
2023440264454,1,1,1,2,38,7,3,9
2023461363604,1,1,1,2,65,9,3,9
2024471503228,2,1,2,2,64,9,2,11
